period,time_hour,series,value
64,16.0,in_port_nominal_count,10.0
65,16.25,in_port_nominal_count,10.0
66,16.5,in_port_nominal_count,9.0
67,16.75,in_port_nominal_count,9.0
68,17.0,in_port_nominal_count,10.0
69,17.25,in_port_nominal_count,10.0
70,17.5,in_port_nominal_count,9.0
71,17.75,in_port_nominal_count,10.0
72,18.0,in_port_nominal_count,10.0
73,18.25,in_port_nominal_count,10.0
74,18.5,in_port_nominal_count,10.0
75,18.75,in_port_nominal_count,10.0
76,19.0,in_port_nominal_count,10.0
77,19.25,in_port_nominal_count,10.0
78,19.5,in_port_nominal_count,10.0
79,19.75,in_port_nominal_count,10.0
80,20.0,in_port_nominal_count,9.0
81,20.25,in_port_nominal_count,9.0
82,20.5,in_port_nominal_count,9.0
83,20.75,in_port_nominal_count,8.0
84,21.0,in_port_nominal_count,6.0
85,21.25,in_port_nominal_count,6.0
86,21.5,in_port_nominal_count,5.0
87,21.75,in_port_nominal_count,4.0
88,22.0,in_port_nominal_count,4.0
89,22.25,in_port_nominal_count,4.0
90,22.5,in_port_nominal_count,5.0
91,22.75,in_port_nominal_count,5.0
92,23.0,in_port_nominal_count,5.0
93,23.25,in_port_nominal_count,5.0
94,23.5,in_port_nominal_count,4.0
95,23.75,in_port_nominal_count,4.0
0,0.0,in_port_worst_count,8.0
1,0.25,in_port_worst_count,8.0
2,0.5,in_port_worst_count,8.0
3,0.75,in_port_worst_count,8.0
4,1.0,in_port_worst_count,8.0
5,1.25,in_port_worst_count,8.0
6,1.5,in_port_worst_count,8.0
7,1.75,in_port_worst_count,7.0
8,2.0,in_port_worst_count,7.0
9,2.25,in_port_worst_count,7.0
10,2.5,in_port_worst_count,6.0
11,2.75,in_port_worst_count,6.0
12,3.0,in_port_worst_count,5.0
13,3.25,in_port_worst_count,5.0
14,3.5,in_port_worst_count,5.0
15,3.75,in_port_worst_count,4.0
16,4.0,in_port_worst_count,4.0
17,4.25,in_port_worst_count,4.0
18,4.5,in_port_worst_count,2.0
19,4.75,in_port_worst_count,2.0
20,5.0,in_port_worst_count,3.0
21,5.25,in_port_worst_count,3.0
22,5.5,in_port_worst_count,3.0
23,5.75,in_port_worst_count,3.0
24,6.0,in_port_worst_count,3.0
25,6.25,in_port_worst_count,2.0
26,6.5,in_port_worst_count,2.0
27,6.75,in_port_worst_count,2.0
28,7.0,in_port_worst_count,2.0
29,7.25,in_port_worst_count,2.0
30,7.5,in_port_worst_count,1.0
31,7.75,in_port_worst_count,1.0
32,8.0,in_port_worst_count,1.0
33,8.25,in_port_worst_count,1.0
34,8.5,in_port_worst_count,2.0
35,8.75,in_port_worst_count,2.0
36,9.0,in_port_worst_count,2.0
37,9.25,in_port_worst_count,2.0
38,9.5,in_port_worst_count,3.0
39,9.75,in_port_worst_count,3.0
40,10.0,in_port_worst_count,3.0
41,10.25,in_port_worst_count,3.0
42,10.5,in_port_worst_count,3.0
43,10.75,in_port_worst_count,3.0
44,11.0,in_port_worst_count,3.0
45,11.25,in_port_worst_count,3.0
46,11.5,in_port_worst_count,3.0
47,11.75,in_port_worst_count,3.0
48,12.0,in_port_worst_count,3.0
49,12.25,in_port_worst_count,3.0
50,12.5,in_port_worst_count,3.0
51,12.75,in_port_worst_count,3.0
52,13.0,in_port_worst_count,5.0
53,13.25,in_port_worst_count,5.0
54,13.5,in_port_worst_count,6.0
55,13.75,in_port_worst_count,8.0
56,14.0,in_port_worst_count,8.0
57,14.25,in_port_worst_count,8.0
58,14.5,in_port_worst_count,9.0
59,14.75,in_port_worst_count,9.0
60,15.0,in_port_worst_count,9.0
61,15.25,in_port_worst_count,9.0
62,15.5,in_port_worst_count,10.0
63,15.75,in_port_worst_count,10.0
64,16.0,in_port_worst_count,10.0
65,16.25,in_port_worst_count,10.0
66,16.5,in_port_worst_count,9.0
67,16.75,in_port_worst_count,9.0
68,17.0,in_port_worst_count,10.0
69,17.25,in_port_worst_count,10.0
70,17.5,in_port_worst_count,9.0
71,17.75,in_port_worst_count,10.0
72,18.0,in_port_worst_count,10.0
73,18.25,in_port_worst_count,10.0
74,18.5,in_port_worst_count,10.0
75,18.75,in_port_worst_count,10.0
76,19.0,in_port_worst_count,10.0
77,19.25,in_port_worst_count,10.0
78,19.5,in_port_worst_count,10.0
79,19.75,in_port_worst_count,10.0
80,20.0,in_port_worst_count,10.0
81,20.25,in_port_worst_count,10.0
82,20.5,in_port_worst_count,10.0
83,20.75,in_port_worst_count,10.0
84,21.0,in_port_worst_count,7.0
85,21.25,in_port_worst_count,7.0
86,21.5,in_port_worst_count,6.0
87,21.75,in_port_worst_count,4.0
88,22.0,in_port_worst_count,4.0
89,22.25,in_port_worst_count,4.0
90,22.5,in_port_worst_count,5.0
91,22.75,in_port_worst_count,5.0
92,23.0,in_port_worst_count,5.0
93,23.25,in_port_worst_count,5.0
94,23.5,in_port_worst_count,4.0
95,23.75,in_port_worst_count,4.0
0,0.0,shore_power_nominal_mw,24.0
1,0.25,shore_power_nominal_mw,24.0
2,0.5,shore_power_nominal_mw,24.0
3,0.75,shore_power_nominal_mw,24.0
4,1.0,shore_power_nominal_mw,24.0
5,1.25,shore_power_nominal_mw,24.0
6,1.5,shore_power_nominal_mw,24.0
7,1.75,shore_power_nominal_mw,21.0
8,2.0,shore_power_nominal_mw,21.0
9,2.25,shore_power_nominal_mw,21.0
10,2.5,shore_power_nominal_mw,18.0
11,2.75,shore_power_nominal_mw,18.0
12,3.0,shore_power_nominal_mw,15.0
13,3.25,shore_power_nominal_mw,15.0
14,3.5,shore_power_nominal_mw,15.0
15,3.75,shore_power_nominal_mw,12.0
16,4.0,shore_power_nominal_mw,12.0
17,4.25,shore_power_nominal_mw,12.0
18,4.5,shore_power_nominal_mw,6.0
19,4.75,shore_power_nominal_mw,6.0
20,5.0,shore_power_nominal_mw,9.0
21,5.25,shore_power_nominal_mw,9.0
22,5.5,shore_power_nominal_mw,9.0
23,5.75,shore_power_nominal_mw,9.0
24,6.0,shore_power_nominal_mw,9.0
25,6.25,shore_power_nominal_mw,6.0
26,6.5,shore_power_nominal_mw,6.0
27,6.75,shore_power_nominal_mw,6.0
28,7.0,shore_power_nominal_mw,6.0
29,7.25,shore_power_nominal_mw,6.0
30,7.5,shore_power_nominal_mw,3.0
31,7.75,shore_power_nominal_mw,3.0
32,8.0,shore_power_nominal_mw,3.0
33,8.25,shore_power_nominal_mw,3.0
34,8.5,shore_power_nominal_mw,6.0
35,8.75,shore_power_nominal_mw,6.0
36,9.0,shore_power_nominal_mw,6.0
37,9.25,shore_power_nominal_mw,6.0
38,9.5,shore_power_nominal_mw,9.0
39,9.75,shore_power_nominal_mw,9.0
40,10.0,shore_power_nominal_mw,9.0
41,10.25,shore_power_nominal_mw,9.0
42,10.5,shore_power_nominal_mw,9.0
43,10.75,shore_power_nominal_mw,9.0
44,11.0,shore_power_nominal_mw,9.0
45,11.25,shore_power_nominal_mw,9.0
46,11.5,shore_power_nominal_mw,9.0
47,11.75,shore_power_nominal_mw,9.0
48,12.0,shore_power_nominal_mw,12.0
49,12.25,shore_power_nominal_mw,12.0
50,12.5,shore_power_nominal_mw,12.0
51,12.75,shore_power_nominal_mw,15.0
52,13.0,shore_power_nominal_mw,18.0
53,13.25,shore_power_nominal_mw,18.0
54,13.5,shore_power_nominal_mw,21.0
55,13.75,shore_power_nominal_mw,24.0
56,14.0,shore_power_nominal_mw,24.0
57,14.25,shore_power_nominal_mw,24.0
58,14.5,shore_power_nominal_mw,27.0
59,14.75,shore_power_nominal_mw,27.0
60,15.0,shore_power_nominal_mw,27.0
61,15.25,shore_power_nominal_mw,27.0
62,15.5,shore_power_nominal_mw,30.0
63,15.75,shore_power_nominal_mw,30.0
64,16.0,shore_power_nominal_mw,30.0
65,16.25,shore_power_nominal_mw,30.0
66,16.5,shore_power_nominal_mw,27.0
67,16.75,shore_power_nominal_mw,27.0
68,17.0,shore_power_nominal_mw,30.0
69,17.25,shore_power_nominal_mw,30.0
70,17.5,shore_power_nominal_mw,27.0
71,17.75,shore_power_nominal_mw,30.0
72,18.0,shore_power_nominal_mw,30.0
73,18.25,shore_power_nominal_mw,30.0
74,18.5,shore_power_nominal_mw,30.0
75,18.75,shore_power_nominal_mw,30.0
76,19.0,shore_power_nominal_mw,30.0
77,19.25,shore_power_nominal_mw,30.0
78,19.5,shore_power_nominal_mw,30.0
79,19.75,shore_power_nominal_mw,30.0
80,20.0,shore_power_nominal_mw,27.0
81,20.25,shore_power_nominal_mw,27.0
82,20.5,shore_power_nominal_mw,27.0
83,20.75,shore_power_nominal_mw,24.0
84,21.0,shore_power_nominal_mw,18.0
85,21.25,shore_power_nominal_mw,18.0
86,21.5,shore_power_nominal_mw,15.0
87,21.75,shore_power_nominal_mw,12.0
88,22.0,shore_power_nominal_mw,12.0
89,22.25,shore_power_nominal_mw,12.0
90,22.5,shore_power_nominal_mw,15.0
91,22.75,shore_power_nominal_mw,15.0
92,23.0,shore_power_nominal_mw,15.0
93,23.25,shore_power_nominal_mw,15.0
94,23.5,shore_power_nominal_mw,12.0
95,23.75,shore_power_nominal_mw,12.0
0,0.0,shore_power_worst_mw,24.0
1,0.25,shore_power_worst_mw,24.0
2,0.5,shore_power_worst_mw,24.0
3,0.75,shore_power_worst_mw,24.0
4,1.0,shore_power_worst_mw,24.0
5,1.25,shore_power_worst_mw,24.0
6,1.5,shore_power_worst_mw,24.0
7,1.75,shore_power_worst_mw,21.0
8,2.0,shore_power_worst_mw,21.0
9,2.25,shore_power_worst_mw,21.0
10,2.5,shore_power_worst_mw,18.0
11,2.75,shore_power_worst_mw,18.0
12,3.0,shore_power_worst_mw,15.0
13,3.25,shore_power_worst_mw,15.0
14,3.5,shore_power_worst_mw,15.0
15,3.75,shore_power_worst_mw,12.0
16,4.0,shore_power_worst_mw,12.0
17,4.25,shore_power_worst_mw,12.0
18,4.5,shore_power_worst_mw,6.0
19,4.75,shore_power_worst_mw,6.0
20,5.0,shore_power_worst_mw,9.0
21,5.25,shore_power_worst_mw,9.0
22,5.5,shore_power_worst_mw,9.0
23,5.75,shore_power_worst_mw,9.0
24,6.0,shore_power_worst_mw,9.0
25,6.25,shore_power_worst_mw,6.0
26,6.5,shore_power_worst_mw,6.0
27,6.75,shore_power_worst_mw,6.0
28,7.0,shore_power_worst_mw,6.0
29,7.25,shore_power_worst_mw,6.0
30,7.5,shore_power_worst_mw,3.0
31,7.75,shore_power_worst_mw,3.0
32,8.0,shore_power_worst_mw,3.0
33,8.25,shore_power_worst_mw,3.0
34,8.5,shore_power_worst_mw,6.0
35,8.75,shore_power_worst_mw,6.0
36,9.0,shore_power_worst_mw,6.0
37,9.25,shore_power_worst_mw,6.0
38,9.5,shore_power_worst_mw,9.0
39,9.75,shore_power_worst_mw,9.0
40,10.0,shore_power_worst_mw,9.0
41,10.25,shore_power_worst_mw,9.0
42,10.5,shore_power_worst_mw,9.0
43,10.75,shore_power_worst_mw,9.0
44,11.0,shore_power_worst_mw,9.0
45,11.25,shore_power_worst_mw,9.0
46,11.5,shore_power_worst_mw,9.0
47,11.75,shore_power_worst_mw,9.0
48,12.0,shore_power_worst_mw,9.0
49,12.25,shore_power_worst_mw,9.0
50,12.5,shore_power_worst_mw,9.0
51,12.75,shore_power_worst_mw,9.0
52,13.0,shore_power_worst_mw,15.0
53,13.25,shore_power_worst_mw,15.0
54,13.5,shore_power_worst_mw,18.0
55,13.75,shore_power_worst_mw,24.0
56,14.0,shore_power_worst_mw,24.0
57,14.25,shore_power_worst_mw,24.0
58,14.5,shore_power_worst_mw,27.0
59,14.75,shore_power_worst_mw,27.0
60,15.0,shore_power_worst_mw,27.0
61,15.25,shore_power_worst_mw,27.0
62,15.5,shore_power_worst_mw,30.0
63,15.75,shore_power_worst_mw,30.0
64,16.0,shore_power_worst_mw,30.0
65,16.25,shore_power_worst_mw,30.0
66,16.5,shore_power_worst_mw,27.0
67,16.75,shore_power_worst_mw,27.0
68,17.0,shore_power_worst_mw,30.0
69,17.25,shore_power_worst_mw,30.0
70,17.5,shore_power_worst_mw,27.0
71,17.75,shore_power_worst_mw,30.0
72,18.0,shore_power_worst_mw,30.0
73,18.25,shore_power_worst_mw,30.0
74,18.5,shore_power_worst_mw,30.0
75,18.75,shore_power_worst_mw,30.0
76,19.0,shore_power_worst_mw,30.0
77,19.25,shore_power_worst_mw,30.0
78,19.5,shore_power_worst_mw,30.0
79,19.75,shore_power_worst_mw,30.0
80,20.0,shore_power_worst_mw,30.0
81,20.25,shore_power_worst_mw,30.0
82,20.5,shore_power_worst_mw,30.0
83,20.75,shore_power_worst_mw,30.0
84,21.0,shore_power_worst_mw,21.0
85,21.25,shore_power_worst_mw,21.0
86,21.5,shore_power_worst_mw,18.0
87,21.75,shore_power_worst_mw,12.0
88,22.0,shore_power_worst_mw,12.0
89,22.25,shore_power_worst_mw,12.0
90,22.5,shore_power_worst_mw,15.0
91,22.75,shore_power_worst_mw,15.0
92,23.0,shore_power_worst_mw,15.0
93,23.25,shore_power_worst_mw,15.0
94,23.5,shore_power_worst_mw,12.0
95,23.75,shore_power_worst_mw,12.0
0,0.0,quay_crane_power_nominal_mw,8.0
1,0.25,quay_crane_power_nominal_mw,8.0
2,0.5,quay_crane_power_nominal_mw,8.0
3,0.75,quay_crane_power_nominal_mw,8.0
4,1.0,quay_crane_power_nominal_mw,8.0
5,1.25,quay_crane_power_nominal_mw,8.0
6,1.5,quay_crane_power_nominal_mw,8.0
7,1.75,quay_crane_power_nominal_mw,8.0
8,2.0,quay_crane_power_nominal_mw,8.0
9,2.25,quay_crane_power_nominal_mw,8.0
10,2.5,quay_crane_power_nominal_mw,8.0
11,2.75,quay_crane_power_nominal_mw,8.0
12,3.0,quay_crane_power_nominal_mw,8.0
13,3.25,quay_crane_power_nominal_mw,8.0
14,3.5,quay_crane_power_nominal_mw,8.0
15,3.75,quay_crane_power_nominal_mw,8.0
16,4.0,quay_crane_power_nominal_mw,8.0
17,4.25,quay_crane_power_nominal_mw,8.0
18,4.5,quay_crane_power_nominal_mw,4.0
19,4.75,quay_crane_power_nominal_mw,4.0
20,5.0,quay_crane_power_nominal_mw,6.0
21,5.25,quay_crane_power_nominal_mw,6.0
22,5.5,quay_crane_power_nominal_mw,6.0
23,5.75,quay_crane_power_nominal_mw,6.0
24,6.0,quay_crane_power_nominal_mw,6.0
25,6.25,quay_crane_power_nominal_mw,4.0
26,6.5,quay_crane_power_nominal_mw,4.0
27,6.75,quay_crane_power_nominal_mw,4.0
28,7.0,quay_crane_power_nominal_mw,4.0
29,7.25,quay_crane_power_nominal_mw,4.0
30,7.5,quay_crane_power_nominal_mw,2.0
31,7.75,quay_crane_power_nominal_mw,2.0
32,8.0,quay_crane_power_nominal_mw,2.0
33,8.25,quay_crane_power_nominal_mw,2.0
34,8.5,quay_crane_power_nominal_mw,4.0
35,8.75,quay_crane_power_nominal_mw,4.0
36,9.0,quay_crane_power_nominal_mw,4.0
37,9.25,quay_crane_power_nominal_mw,4.0
38,9.5,quay_crane_power_nominal_mw,6.0
39,9.75,quay_crane_power_nominal_mw,6.0
40,10.0,quay_crane_power_nominal_mw,6.0
41,10.25,quay_crane_power_nominal_mw,6.0
42,10.5,quay_crane_power_nominal_mw,6.0
43,10.75,quay_crane_power_nominal_mw,6.0
44,11.0,quay_crane_power_nominal_mw,6.0
45,11.25,quay_crane_power_nominal_mw,6.0
46,11.5,quay_crane_power_nominal_mw,6.0
47,11.75,quay_crane_power_nominal_mw,6.0
48,12.0,quay_crane_power_nominal_mw,8.0
49,12.25,quay_crane_power_nominal_mw,8.0
50,12.5,quay_crane_power_nominal_mw,8.0
51,12.75,quay_crane_power_nominal_mw,8.0
52,13.0,quay_crane_power_nominal_mw,8.0
53,13.25,quay_crane_power_nominal_mw,8.0
54,13.5,quay_crane_power_nominal_mw,8.0
55,13.75,quay_crane_power_nominal_mw,8.0
56,14.0,quay_crane_power_nominal_mw,8.0
57,14.25,quay_crane_power_nominal_mw,8.0
58,14.5,quay_crane_power_nominal_mw,8.0
59,14.75,quay_crane_power_nominal_mw,8.0
60,15.0,quay_crane_power_nominal_mw,8.0
61,15.25,quay_crane_power_nominal_mw,8.0
62,15.5,quay_crane_power_nominal_mw,8.0
63,15.75,quay_crane_power_nominal_mw,8.0
64,16.0,quay_crane_power_nominal_mw,8.0
65,16.25,quay_crane_power_nominal_mw,8.0
66,16.5,quay_crane_power_nominal_mw,8.0
67,16.75,quay_crane_power_nominal_mw,8.0
68,17.0,quay_crane_power_nominal_mw,8.0
69,17.25,quay_crane_power_nominal_mw,8.0
70,17.5,quay_crane_power_nominal_mw,8.0
71,17.75,quay_crane_power_nominal_mw,8.0
72,18.0,quay_crane_power_nominal_mw,8.0
73,18.25,quay_crane_power_nominal_mw,8.0
74,18.5,quay_crane_power_nominal_mw,8.0
75,18.75,quay_crane_power_nominal_mw,8.0
76,19.0,quay_crane_power_nominal_mw,8.0
77,19.25,quay_crane_power_nominal_mw,8.0
78,19.5,quay_crane_power_nominal_mw,8.0
79,19.75,quay_crane_power_nominal_mw,8.0
80,20.0,quay_crane_power_nominal_mw,8.0
81,20.25,quay_crane_power_nominal_mw,8.0
82,20.5,quay_crane_power_nominal_mw,8.0
83,20.75,quay_crane_power_nominal_mw,8.0
84,21.0,quay_crane_power_nominal_mw,8.0
85,21.25,quay_crane_power_nominal_mw,8.0
86,21.5,quay_crane_power_nominal_mw,8.0
87,21.75,quay_crane_power_nominal_mw,8.0
88,22.0,quay_crane_power_nominal_mw,8.0
89,22.25,quay_crane_power_nominal_mw,8.0
90,22.5,quay_crane_power_nominal_mw,8.0
91,22.75,quay_crane_power_nominal_mw,8.0
92,23.0,quay_crane_power_nominal_mw,8.0
93,23.25,quay_crane_power_nominal_mw,8.0
94,23.5,quay_crane_power_nominal_mw,8.0
95,23.75,quay_crane_power_nominal_mw,8.0
0,0.0,quay_crane_power_worst_mw,8.0
1,0.25,quay_crane_power_worst_mw,8.0
2,0.5,quay_crane_power_worst_mw,8.0
3,0.75,quay_crane_power_worst_mw,8.0
4,1.0,quay_crane_power_worst_mw,8.0
5,1.25,quay_crane_power_worst_mw,8.0
6,1.5,quay_crane_power_worst_mw,8.0
7,1.75,quay_crane_power_worst_mw,8.0
8,2.0,quay_crane_power_worst_mw,8.0
9,2.25,quay_crane_power_worst_mw,8.0
10,2.5,quay_crane_power_worst_mw,8.0
11,2.75,quay_crane_power_worst_mw,8.0
12,3.0,quay_crane_power_worst_mw,8.0
13,3.25,quay_crane_power_worst_mw,8.0
14,3.5,quay_crane_power_worst_mw,8.0
15,3.75,quay_crane_power_worst_mw,8.0
16,4.0,quay_crane_power_worst_mw,8.0
17,4.25,quay_crane_power_worst_mw,8.0
18,4.5,quay_crane_power_worst_mw,4.0
19,4.75,quay_crane_power_worst_mw,4.0
20,5.0,quay_crane_power_worst_mw,6.0
21,5.25,quay_crane_power_worst_mw,6.0
22,5.5,quay_crane_power_worst_mw,6.0
23,5.75,quay_crane_power_worst_mw,6.0
24,6.0,quay_crane_power_worst_mw,6.0
25,6.25,quay_crane_power_worst_mw,4.0
26,6.5,quay_crane_power_worst_mw,4.0
27,6.75,quay_crane_power_worst_mw,4.0
28,7.0,quay_crane_power_worst_mw,4.0
29,7.25,quay_crane_power_worst_mw,4.0
30,7.5,quay_crane_power_worst_mw,2.0
31,7.75,quay_crane_power_worst_mw,2.0
32,8.0,quay_crane_power_worst_mw,2.0
33,8.25,quay_crane_power_worst_mw,2.0
34,8.5,quay_crane_power_worst_mw,4.0
35,8.75,quay_crane_power_worst_mw,4.0
36,9.0,quay_crane_power_worst_mw,4.0
37,9.25,quay_crane_power_worst_mw,4.0
38,9.5,quay_crane_power_worst_mw,6.0
39,9.75,quay_crane_power_worst_mw,6.0
40,10.0,quay_crane_power_worst_mw,6.0
41,10.25,quay_crane_power_worst_mw,6.0
42,10.5,quay_crane_power_worst_mw,6.0
43,10.75,quay_crane_power_worst_mw,6.0
44,11.0,quay_crane_power_worst_mw,6.0
45,11.25,quay_crane_power_worst_mw,6.0
46,11.5,quay_crane_power_worst_mw,6.0
47,11.75,quay_crane_power_worst_mw,6.0
48,12.0,quay_crane_power_worst_mw,6.0
49,12.25,quay_crane_power_worst_mw,6.0
50,12.5,quay_crane_power_worst_mw,6.0
51,12.75,quay_crane_power_worst_mw,6.0
52,13.0,quay_crane_power_worst_mw,8.0
53,13.25,quay_crane_power_worst_mw,8.0
54,13.5,quay_crane_power_worst_mw,8.0
55,13.75,quay_crane_power_worst_mw,8.0
56,14.0,quay_crane_power_worst_mw,8.0
57,14.25,quay_crane_power_worst_mw,8.0
58,14.5,quay_crane_power_worst_mw,8.0
59,14.75,quay_crane_power_worst_mw,8.0
60,15.0,quay_crane_power_worst_mw,8.0
61,15.25,quay_crane_power_worst_mw,8.0
62,15.5,quay_crane_power_worst_mw,8.0
63,15.75,quay_crane_power_worst_mw,8.0
64,16.0,quay_crane_power_worst_mw,8.0
65,16.25,quay_crane_power_worst_mw,8.0
66,16.5,quay_crane_power_worst_mw,8.0
67,16.75,quay_crane_power_worst_mw,8.0
68,17.0,quay_crane_power_worst_mw,8.0
69,17.25,quay_crane_power_worst_mw,8.0
70,17.5,quay_crane_power_worst_mw,8.0
71,17.75,quay_crane_power_worst_mw,8.0
72,18.0,quay_crane_power_worst_mw,8.0
73,18.25,quay_crane_power_worst_mw,8.0
74,18.5,quay_crane_power_worst_mw,8.0
75,18.75,quay_crane_power_worst_mw,8.0
76,19.0,quay_crane_power_worst_mw,8.0
77,19.25,quay_crane_power_worst_mw,8.0
78,19.5,quay_crane_power_worst_mw,8.0
79,19.75,quay_crane_power_worst_mw,8.0
80,20.0,quay_crane_power_worst_mw,8.0
81,20.25,quay_crane_power_worst_mw,8.0
82,20.5,quay_crane_power_worst_mw,8.0
83,20.75,quay_crane_power_worst_mw,8.0
84,21.0,quay_crane_power_worst_mw,8.0
85,21.25,quay_crane_power_worst_mw,8.0
86,21.5,quay_crane_power_worst_mw,8.0
87,21.75,quay_crane_power_worst_mw,8.0
88,22.0,quay_crane_power_worst_mw,8.0
89,22.25,quay_crane_power_worst_mw,8.0
90,22.5,quay_crane_power_worst_mw,8.0
91,22.75,quay_crane_power_worst_mw,8.0
92,23.0,quay_crane_power_worst_mw,8.0
93,23.25,quay_crane_power_worst_mw,8.0
94,23.5,quay_crane_power_worst_mw,8.0
95,23.75,quay_crane_power_worst_mw,8.0
0,0.0,task_release_nominal_teu,140.0
1,0.25,task_release_nominal_teu,140.0
2,0.5,task_release_nominal_teu,140.0
3,0.75,task_release_nominal_teu,140.0
4,1.0,task_release_nominal_teu,140.0
5,1.25,task_release_nominal_teu,140.0
6,1.5,task_release_nominal_teu,140.0
7,1.75,task_release_nominal_teu,140.0
8,2.0,task_release_nominal_teu,140.0
9,2.25,task_release_nominal_teu,140.0
10,2.5,task_release_nominal_teu,140.0
11,2.75,task_release_nominal_teu,140.0
12,3.0,task_release_nominal_teu,140.0
13,3.25,task_release_nominal_teu,140.0
14,3.5,task_release_nominal_teu,140.0
15,3.75,task_release_nominal_teu,140.0
16,4.0,task_release_nominal_teu,140.0
17,4.25,task_release_nominal_teu,140.0
18,4.5,task_release_nominal_teu,70.0
19,4.75,task_release_nominal_teu,70.0
20,5.0,task_release_nominal_teu,105.0
21,5.25,task_release_nominal_teu,105.0
22,5.5,task_release_nominal_teu,105.0
23,5.75,task_release_nominal_teu,105.0
24,6.0,task_release_nominal_teu,105.0
25,6.25,task_release_nominal_teu,70.0
26,6.5,task_release_nominal_teu,70.0
27,6.75,task_release_nominal_teu,70.0
28,7.0,task_release_nominal_teu,70.0
29,7.25,task_release_nominal_teu,70.0
30,7.5,task_release_nominal_teu,35.0
31,7.75,task_release_nominal_teu,35.0
32,8.0,task_release_nominal_teu,35.0
33,8.25,task_release_nominal_teu,35.0
34,8.5,task_release_nominal_teu,70.0
35,8.75,task_release_nominal_teu,70.0
36,9.0,task_release_nominal_teu,70.0
37,9.25,task_release_nominal_teu,70.0
38,9.5,task_release_nominal_teu,105.0
39,9.75,task_release_nominal_teu,105.0
40,10.0,task_release_nominal_teu,105.0
41,10.25,task_release_nominal_teu,105.0
42,10.5,task_release_nominal_teu,105.0
43,10.75,task_release_nominal_teu,105.0
44,11.0,task_release_nominal_teu,105.0
45,11.25,task_release_nominal_teu,105.0
46,11.5,task_release_nominal_teu,105.0
47,11.75,task_release_nominal_teu,105.0
48,12.0,task_release_nominal_teu,140.0
49,12.25,task_release_nominal_teu,140.0
50,12.5,task_release_nominal_teu,140.0
51,12.75,task_release_nominal_teu,140.0
52,13.0,task_release_nominal_teu,140.0
53,13.25,task_release_nominal_teu,140.0
54,13.5,task_release_nominal_teu,140.0
55,13.75,task_release_nominal_teu,140.0
56,14.0,task_release_nominal_teu,140.0
57,14.25,task_release_nominal_teu,140.0
58,14.5,task_release_nominal_teu,140.0
59,14.75,task_release_nominal_teu,140.0
60,15.0,task_release_nominal_teu,140.0
61,15.25,task_release_nominal_teu,140.0
62,15.5,task_release_nominal_teu,140.0
63,15.75,task_release_nominal_teu,140.0
64,16.0,task_release_nominal_teu,140.0
65,16.25,task_release_nominal_teu,140.0
66,16.5,task_release_nominal_teu,140.0
67,16.75,task_release_nominal_teu,140.0
68,17.0,task_release_nominal_teu,140.0
69,17.25,task_release_nominal_teu,140.0
70,17.5,task_release_nominal_teu,140.0
71,17.75,task_release_nominal_teu,140.0
72,18.0,task_release_nominal_teu,140.0
73,18.25,task_release_nominal_teu,140.0
74,18.5,task_release_nominal_teu,140.0
75,18.75,task_release_nominal_teu,140.0
76,19.0,task_release_nominal_teu,140.0
77,19.25,task_release_nominal_teu,140.0
78,19.5,task_release_nominal_teu,140.0
79,19.75,task_release_nominal_teu,140.0
80,20.0,task_release_nominal_teu,140.0
81,20.25,task_release_nominal_teu,140.0
82,20.5,task_release_nominal_teu,140.0
83,20.75,task_release_nominal_teu,140.0
84,21.0,task_release_nominal_teu,140.0
85,21.25,task_release_nominal_teu,140.0
86,21.5,task_release_nominal_teu,140.0
87,21.75,task_release_nominal_teu,140.0
88,22.0,task_release_nominal_teu,140.0
89,22.25,task_release_nominal_teu,140.0
90,22.5,task_release_nominal_teu,140.0
91,22.75,task_release_nominal_teu,140.0
92,23.0,task_release_nominal_teu,140.0
93,23.25,task_release_nominal_teu,140.0
94,23.5,task_release_nominal_teu,140.0
95,23.75,task_release_nominal_teu,140.0
0,0.0,task_release_worst_teu,140.0
1,0.25,task_release_worst_teu,140.0
2,0.5,task_release_worst_teu,140.0
3,0.75,task_release_worst_teu,140.0
4,1.0,task_release_worst_teu,140.0
5,1.25,task_release_worst_teu,140.0
6,1.5,task_release_worst_teu,140.0
7,1.75,task_release_worst_teu,140.0
8,2.0,task_release_worst_teu,140.0
9,2.25,task_release_worst_teu,140.0
10,2.5,task_release_worst_teu,140.0
11,2.75,task_release_worst_teu,140.0
12,3.0,task_release_worst_teu,140.0
13,3.25,task_release_worst_teu,140.0
14,3.5,task_release_worst_teu,140.0
15,3.75,task_release_worst_teu,140.0
16,4.0,task_release_worst_teu,140.0
17,4.25,task_release_worst_teu,140.0
18,4.5,task_release_worst_teu,70.0
19,4.75,task_release_worst_teu,70.0
20,5.0,task_release_worst_teu,105.0
21,5.25,task_release_worst_teu,105.0
22,5.5,task_release_worst_teu,105.0
23,5.75,task_release_worst_teu,105.0
24,6.0,task_release_worst_teu,105.0
25,6.25,task_release_worst_teu,70.0
26,6.5,task_release_worst_teu,70.0
27,6.75,task_release_worst_teu,70.0
28,7.0,task_release_worst_teu,70.0
29,7.25,task_release_worst_teu,70.0
30,7.5,task_release_worst_teu,35.0
31,7.75,task_release_worst_teu,35.0
32,8.0,task_release_worst_teu,35.0
